"id","recidivate","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_degree","charge_name"
6533,0,3,1,23,0,1,2,0,"Battery"
7388,0,4,0,32,0,0,0,0,"Battery"
356,0,3,0,25,0,0,4,1,"Possession of Cannabis/Marijuana"
7914,0,1,0,55,0,0,0,0,"Driving Under the Influence"
3354,1,2,0,28,0,0,1,1,"Other"
6855,1,1,0,31,0,0,1,1,"Grand Theft"
914,1,2,0,27,0,0,3,0,"Battery"
7500,0,2,1,25,0,0,1,1,"Other"
8711,0,6,0,24,0,0,0,1,"Other"
1620,0,1,0,53,0,0,0,1,"Other"
916,0,2,0,40,0,0,0,1,"Assault with a Deadly Weapon"
7535,1,2,0,37,0,0,1,1,"Other"
1599,0,1,1,37,0,0,0,0,"Other"
1534,0,2,0,29,0,0,2,1,"Burglary"
10568,0,1,0,34,0,0,11,1,"Driving with a Revoked License"
10058,0,2,0,53,0,0,13,0,"arrest case no charge"
1094,1,1,0,25,0,0,0,1,"Battery"
3947,0,6,0,40,0,0,1,1,"Battery"
10588,0,3,0,25,0,0,1,1,"Other"
4721,1,2,0,23,0,0,2,1,"Grand Theft"
9523,1,2,0,30,0,0,2,1,"Possession of Cocaine"
7025,1,2,1,32,0,0,0,0,"Battery"
5045,0,1,1,40,0,0,5,1,"Grand Theft"
8920,1,2,1,35,0,0,7,1,"Driving with a Revoked License"
8942,1,1,0,22,0,1,3,0,"Battery"
2925,0,3,0,62,0,0,0,0,"Battery"
3434,1,2,0,27,0,0,25,1,"arrest case no charge"
9739,1,2,0,51,0,0,12,1,"Possession of Cocaine"
3040,0,2,0,56,0,0,1,1,"arrest case no charge"
7564,0,1,0,25,0,0,3,1,"Burglary"
5106,1,1,0,25,0,0,6,0,"Theft"
7005,0,2,0,32,0,0,2,1,"arrest case no charge"
8121,0,2,0,40,0,0,1,1,"Assault with a Deadly Weapon"
1571,0,1,0,46,0,0,0,1,"Other"
3660,0,6,0,46,0,0,2,1,"Possession of a Controlled Substance"
2171,0,2,0,22,0,0,1,1,"Possession of Cannabis/Marijuana"
15,1,2,0,23,0,0,3,0,"Battery"
5123,1,2,0,31,0,0,3,1,"Burglary"
9155,1,1,0,20,1,0,1,1,"arrest case no charge"
947,0,1,1,23,0,0,3,1,"Possession of a Controlled Substance"
5190,1,6,0,34,0,0,1,0,"Driving with a Suspended License"
484,0,1,0,27,0,0,8,1,"arrest case no charge"
9645,0,1,0,26,0,0,1,0,"arrest case no charge"
6324,0,3,0,23,0,0,2,1,"Grand Theft"
7705,0,1,1,55,0,0,2,1,"Possession of Cocaine"
3207,0,6,0,61,0,0,0,0,"Driving Under the Influence"
6139,0,2,1,27,0,0,1,0,"Possession of Cannabis/Marijuana"
6798,0,1,0,23,0,0,3,1,"Other"
95,1,2,0,22,0,1,2,1,"Other"
1336,0,1,0,50,0,0,1,1,"Forgery"
6469,1,6,0,21,0,0,0,1,"Other"
3918,1,2,0,41,0,0,8,1,"Driving with a Revoked License"
10542,1,1,0,26,0,0,4,1,"Other"
5151,0,1,1,54,0,0,2,1,"arrest case no charge"
10437,1,1,0,27,0,0,2,0,"Battery"
6192,0,1,0,45,0,0,7,1,"Battery"
41,1,1,0,30,0,0,9,1,"Battery"
8347,0,1,0,50,0,0,1,1,"arrest case no charge"
10219,1,1,1,20,0,0,0,1,"Possession of a Controlled Substance"
4587,1,1,0,36,0,0,0,0,"Battery"
8827,0,3,0,26,0,0,5,1,"Driving with a Revoked License"
7460,1,3,0,30,0,0,3,0,"Battery"
5178,0,2,1,31,0,0,3,1,"arrest case no charge"
3535,0,1,0,32,0,0,2,1,"Possession of a Controlled Substance"
4750,0,1,0,30,0,0,4,1,"Other"
4694,0,1,0,44,0,0,2,0,"Battery"
9666,0,2,0,21,0,0,0,1,"Other"
6819,1,3,0,36,1,0,2,0,"Other"
4283,1,2,1,24,0,0,2,0,"Battery"
1221,0,6,0,29,0,0,3,0,"Driving Under the Influence"
10161,0,1,1,40,0,0,0,1,"Possession of Cocaine"
8153,0,1,0,60,0,0,0,0,"Driving Under the Influence"
10316,0,6,0,56,0,0,0,0,"Battery"
5646,1,2,0,23,0,0,6,1,"Possession of Cocaine"
7141,0,1,0,41,0,0,1,1,"Other"
10387,1,2,1,43,0,0,3,1,"arrest case no charge"
7384,0,2,0,23,0,0,1,1,"arrest case no charge"
6534,0,2,1,33,0,0,5,1,"Assault with a Deadly Weapon"
242,0,2,0,55,0,0,3,0,"Battery"
3182,0,2,0,25,0,0,2,1,"Possession of Cannabis/Marijuana"
269,0,1,0,56,0,0,0,1,"Possession of Cocaine"
6210,1,2,0,21,1,0,1,1,"Burglary"
9030,0,3,0,20,0,0,0,1,"Burglary"
7775,0,2,0,41,0,0,2,1,"Driving with a Revoked License"
3261,0,1,1,49,0,0,1,1,"arrest case no charge"
10787,0,2,1,45,0,0,9,0,"Battery"
8256,1,2,0,29,0,0,11,1,"Driving with a Revoked License"
1351,1,2,0,26,0,0,9,1,"Driving with a Revoked License"
9693,0,3,0,26,0,0,0,1,"Possession of Cannabis/Marijuana"
718,1,2,0,20,0,0,1,1,"Other"
369,0,6,1,37,0,0,0,0,"Battery"
5060,1,2,0,24,0,0,1,1,"Possession of Cocaine"
2753,1,2,0,27,0,0,5,1,"Burglary"
9780,1,2,1,27,0,1,10,0,"Driving with a Suspended License"
838,0,2,0,44,0,0,1,0,"Other"
4192,1,2,0,25,0,1,3,0,"Driving with a Suspended License"
6149,1,2,0,20,0,0,0,1,"Forgery"
5023,1,1,0,21,0,0,1,0,"Battery"
3573,0,2,0,42,0,0,1,1,"arrest case no charge"
7451,0,1,0,63,0,0,1,0,"Battery"
5899,0,2,0,42,0,0,0,1,"Driving with a Revoked License"
7234,0,3,0,37,0,0,1,1,"Grand Theft"
3068,0,2,0,31,0,0,9,1,"Possession of a Controlled Substance"
10827,0,1,0,40,0,0,0,1,"Battery"
3418,1,2,0,36,0,0,3,0,"Battery"
4408,0,2,0,42,0,0,3,1,"Possession of Cocaine"
9260,0,1,1,57,0,0,4,1,"arrest case no charge"
7721,1,2,1,23,0,0,0,1,"Other"
7668,0,3,0,57,0,0,0,0,"Burglary"
1017,0,1,0,33,0,0,5,1,"arrest case no charge"
209,1,3,1,30,0,0,4,1,"Battery"
8940,0,6,0,58,0,0,0,1,"Grand Theft"
8318,0,2,0,54,0,0,4,1,"arrest case no charge"
9920,1,1,1,50,0,0,0,0,"Driving Under the Influence"
407,1,2,0,22,0,1,3,0,"Battery"
478,0,2,0,29,0,0,7,1,"arrest case no charge"
4958,1,1,0,22,0,0,0,0,"Battery"
10682,0,3,1,33,0,0,2,1,"arrest case no charge"
9173,0,1,0,21,0,0,1,1,"Possession of Cannabis/Marijuana"
3802,1,2,0,47,0,0,0,0,"Battery"
177,1,2,0,22,0,0,0,1,"Forgery"
2517,0,2,0,44,0,0,9,1,"arrest case no charge"
5883,1,1,1,29,0,0,2,1,"Forgery"
4815,0,2,1,35,0,0,2,1,"arrest case no charge"
7316,0,3,0,39,0,0,2,0,"Possession of Cannabis/Marijuana"
9592,0,1,0,25,0,0,1,1,"Other"
9292,0,2,0,39,0,0,4,1,"Theft"
10581,1,2,0,21,0,1,1,0,"Burglary"
2759,0,1,0,32,0,0,6,0,"Other"
33,0,6,0,32,0,0,0,0,"Battery"
849,1,2,0,39,0,0,3,1,"Grand Theft"
4591,0,1,0,25,0,2,9,1,"arrest case no charge"
3639,0,2,0,29,0,0,0,0,"Other"
8375,1,2,0,51,0,0,21,1,"arrest case no charge"
9800,0,1,0,37,0,0,1,0,"Battery"
6415,0,2,0,50,0,0,0,0,"arrest case no charge"
5639,1,1,0,42,0,0,4,1,"Burglary"
3234,0,1,0,39,0,0,8,1,"Assault with a Deadly Weapon"
10548,0,1,0,51,0,0,1,1,"Grand Theft"
6286,1,2,0,24,0,0,7,1,"Other"
10735,0,2,0,63,0,0,1,1,"arrest case no charge"
4310,1,1,0,21,0,0,1,1,"Other"
7817,0,3,0,27,0,0,0,0,"Driving Under the Influence"
856,0,1,0,41,0,0,1,1,"Other"
9046,0,1,0,34,0,0,1,0,"Battery"
4521,0,1,1,27,0,0,0,1,"arrest case no charge"
5530,0,2,0,30,0,0,1,1,"Other"
6586,1,1,1,53,0,0,6,1,"Possession of Cocaine"
4679,0,1,0,40,0,0,0,0,"Driving Under the Influence"
9465,0,2,1,55,0,0,2,1,"Other"
10388,1,2,0,26,0,1,3,0,"arrest case no charge"
7410,0,1,0,50,0,0,1,1,"Battery"
6361,0,2,0,24,0,1,1,1,"Possession of Cocaine"
9275,0,2,0,29,0,0,0,1,"Burglary"
8921,1,1,0,37,0,0,1,0,"Battery"
9093,0,2,0,22,0,0,1,1,"Burglary"
5756,0,2,0,33,0,0,4,1,"Driving with a Suspended License"
3574,1,2,0,24,0,0,2,1,"Other"
1646,0,3,0,47,0,0,0,0,"Driving Under the Influence"
5742,0,2,0,32,0,0,1,1,"arrest case no charge"
6483,0,1,0,56,0,0,13,1,"arrest case no charge"
5391,0,1,1,38,0,0,3,1,"arrest case no charge"
10419,1,3,0,32,0,0,6,0,"Battery"
2426,1,1,0,56,0,0,5,1,"arrest case no charge"
6536,0,1,0,59,0,0,3,0,"Battery"
9306,1,2,0,20,0,0,0,0,"Assault"
5908,1,1,0,25,0,0,1,0,"Other"
2851,0,6,0,39,0,0,6,1,"Burglary"
7036,1,3,0,28,0,0,0,0,"Battery"
10115,0,2,0,35,0,0,5,1,"Other"
3312,0,1,0,61,0,0,1,0,"Driving Under the Influence"
4872,0,2,1,28,0,0,3,1,"Grand Theft"
10930,1,2,0,29,0,2,7,1,"Other"
6885,1,6,1,28,0,0,0,0,"Battery"
8869,0,2,0,46,0,0,0,0,"Driving Under the Influence"
830,1,3,0,21,0,0,0,1,"Grand Theft"
8841,1,2,0,38,0,0,0,1,"Other"
525,0,6,0,39,0,0,0,0,"Battery"
1177,0,1,0,47,0,0,0,0,"Other"
9802,0,2,0,34,0,0,0,1,"Grand Theft"
7508,0,3,0,44,0,0,0,0,"Battery"
9350,0,1,0,34,0,0,4,1,"Driving with a Revoked License"
2334,1,3,0,36,0,0,1,1,"Battery"
8189,0,1,0,48,0,0,0,1,"Battery"
6518,0,2,0,28,0,0,1,0,"Other"
7365,0,1,0,28,0,0,3,1,"Grand Theft"
7040,0,1,0,23,0,0,0,1,"Other"
1710,0,1,0,37,0,0,0,0,"Driving with a Suspended License"
8777,0,1,0,21,0,0,1,1,"Burglary"
3691,1,6,0,19,0,0,0,0,"Battery"
6505,0,1,0,29,0,0,5,1,"Driving with a Revoked License"
3698,0,1,0,49,0,0,0,1,"Grand Theft"
2221,1,1,0,61,0,0,3,0,"Battery"
7936,1,1,0,37,0,0,4,0,"Possession of Cannabis/Marijuana"
2685,0,2,1,21,0,0,0,1,"Grand Theft"
7737,0,1,0,23,0,0,0,1,"Burglary"
9335,1,2,0,61,0,0,8,1,"Possession of Cocaine"
334,1,2,0,27,0,0,11,1,"Other"
4983,1,1,0,32,0,2,10,1,"Other"
3492,0,2,0,23,0,0,3,1,"Other"
1318,1,2,0,39,0,0,13,1,"Burglary"
3204,0,6,0,21,1,0,1,1,"arrest case no charge"
454,1,2,0,27,1,0,4,0,"Possession of Cannabis/Marijuana"
3776,0,1,1,42,0,0,0,0,"Driving Under the Influence"
2460,1,1,0,58,0,0,3,1,"Theft"
2146,1,2,0,20,1,0,1,1,"arrest case no charge"
8294,0,1,1,56,0,0,0,0,"Battery"
8215,0,4,0,48,0,0,0,0,"Other"
3995,1,2,0,24,0,0,1,1,"Other"
228,1,2,1,33,0,0,7,1,"Possession of Cocaine"
9699,0,6,0,42,0,0,1,1,"Other"
8027,1,1,0,47,0,0,0,0,"Battery"
9420,0,2,0,26,0,0,2,1,"Driving with a Revoked License"
9425,0,1,1,48,0,0,0,1,"Grand Theft"
6301,1,2,0,33,0,0,1,1,"Battery"
1206,0,6,0,30,0,0,0,1,"Battery"
2425,1,1,0,43,0,0,11,1,"Driving Under the Influence"
6539,0,6,0,38,0,0,2,1,"Grand Theft"
9782,0,2,0,29,0,0,11,0,"Other"
7581,1,2,0,27,0,0,0,0,"Other"
8169,0,2,0,25,0,0,0,0,"arrest case no charge"
2537,0,2,1,27,0,0,0,0,"Battery"
5964,0,2,1,23,0,0,1,1,"arrest case no charge"
5390,1,2,0,21,0,0,0,1,"Other"
333,0,2,1,41,0,0,5,0,"Battery"
5447,1,2,0,34,1,0,21,0,"Battery"
2928,0,2,0,35,0,0,1,0,"Other"
3369,1,2,0,21,0,0,1,1,"arrest case no charge"
4000,1,2,0,26,0,0,12,0,"Battery"
2898,0,1,1,31,0,0,0,0,"Battery"
2720,0,3,0,41,0,0,1,0,"Other"
2487,1,2,0,32,0,0,1,1,"Other"
2613,0,1,0,46,0,0,0,1,"Other"
6443,0,1,0,28,0,0,5,1,"Driving with a Revoked License"
8885,1,2,0,22,0,1,1,1,"Battery"
2314,0,2,0,56,0,0,3,0,"Theft"
640,1,2,0,20,0,0,0,1,"Grand Theft"
2055,0,2,0,22,0,0,6,1,"arrest case no charge"
7226,1,1,0,43,0,0,6,1,"Possession of Cocaine"
2616,0,3,0,23,0,0,2,1,"Other"
5832,0,1,0,46,0,0,1,1,"arrest case no charge"
3543,1,1,1,39,0,0,4,1,"Assault with a Deadly Weapon"
5901,1,3,0,24,0,0,3,0,"Battery"
4558,0,1,0,33,0,0,0,1,"Other"
565,1,1,0,40,0,0,0,1,"arrest case no charge"
4990,1,1,0,23,0,0,4,0,"Battery"
1820,0,2,0,52,0,0,3,1,"arrest case no charge"
3636,0,2,1,54,0,0,7,1,"Other"
3924,0,2,1,37,0,0,13,1,"Driving with a Suspended License"
5787,0,1,0,47,0,0,0,0,"Battery"
888,0,1,1,22,0,0,0,0,"Battery"
2496,0,6,0,22,0,0,1,1,"Grand Theft"
1901,1,1,1,42,0,0,0,1,"Possession of Cocaine"
6118,0,1,1,54,0,0,7,1,"arrest case no charge"
3556,0,3,0,33,0,0,0,1,"Assault"
6156,0,1,0,37,0,0,4,0,"Battery"
10557,0,2,0,32,0,0,5,0,"arrest case no charge"
7478,1,2,0,36,0,0,4,1,"Possession of a Controlled Substance"
2873,1,1,0,32,2,0,15,1,"Possession of Cocaine"
6035,0,4,0,47,0,0,1,0,"Battery"
7624,1,1,0,35,0,1,16,1,"arrest case no charge"
1159,0,2,1,53,0,0,0,1,"Driving with a Suspended License"
8655,1,1,0,55,0,0,1,1,"Grand Theft"
8650,0,3,0,27,0,0,1,1,"Other"
2035,1,2,0,26,0,0,0,1,"Burglary"
5657,1,2,0,32,0,0,7,1,"Grand Theft"
6426,1,6,0,30,0,0,5,0,"arrest case no charge"
9542,1,2,0,20,0,0,2,1,"arrest case no charge"
3340,1,2,0,38,0,5,37,0,"arrest case no charge"
8596,1,2,0,38,0,0,2,0,"Possession of Cannabis/Marijuana"
7818,0,1,0,41,0,0,1,1,"arrest case no charge"
2051,1,1,0,31,0,0,0,1,"Grand Theft"
9563,0,1,0,22,0,0,1,1,"Other"
3597,1,1,0,24,0,0,3,0,"Battery"
8732,0,2,0,32,0,0,2,0,"Battery"
8396,1,2,0,27,0,0,7,1,"arrest case no charge"
8261,0,2,0,23,0,0,1,1,"arrest case no charge"
5252,0,6,0,31,0,0,0,0,"Battery"
10332,0,3,0,38,0,0,0,0,"Battery"
5501,1,2,0,33,0,0,3,1,"Possession of Cocaine"
2115,0,1,0,44,0,0,0,0,"Battery"
7915,0,2,0,25,0,0,0,1,"Possession of Cocaine"
2269,0,2,1,47,0,0,1,1,"Assault with a Deadly Weapon"
721,0,3,0,24,0,0,0,1,"Other"
3814,0,2,0,25,0,0,2,1,"arrest case no charge"
4496,0,2,0,24,0,0,0,1,"Burglary"
7330,1,2,1,32,0,0,3,1,"Theft"
3145,1,2,0,30,0,1,7,1,"Other"
4811,0,1,0,65,0,0,3,1,"Burglary"
3259,1,5,1,45,0,0,15,1,"Driving with a Revoked License"
9513,0,2,0,43,0,0,2,1,"arrest case no charge"
200,0,6,1,37,0,0,2,0,"Theft"
4137,1,1,0,23,0,0,3,0,"Theft"
1999,0,2,0,44,0,0,0,0,"Battery"
2560,1,1,0,21,0,0,0,1,"Other"
3214,1,3,1,30,0,0,3,0,"Battery"
6089,1,2,0,27,0,0,4,1,"arrest case no charge"
9883,1,2,0,29,0,0,7,1,"Possession of a Controlled Substance"
10131,0,2,0,21,0,0,1,1,"Burglary"
10786,0,1,1,49,0,0,2,0,"Other"
1372,0,1,0,24,0,0,0,1,"Grand Theft"
8866,0,3,1,34,0,0,1,0,"Battery"
531,1,2,0,26,0,0,6,0,"Battery"
1707,0,2,0,24,0,0,0,1,"Forgery"
45,0,1,0,55,0,0,0,1,"arrest case no charge"
57,0,2,0,51,0,0,2,0,"Other"
4122,0,1,1,25,0,0,0,1,"Other"
9531,1,3,0,26,0,0,5,1,"arrest case no charge"
4367,1,2,1,35,0,0,3,0,"Battery"
7864,0,2,1,40,0,0,2,1,"Grand Theft"
10941,1,1,0,28,0,0,0,0,"Battery"
4202,1,2,0,38,0,0,8,0,"Other"
3401,1,2,0,46,0,0,3,0,"Other"
3343,1,2,0,20,1,0,1,1,"arrest case no charge"
4431,1,1,0,53,0,0,1,0,"Battery"
8190,1,6,0,27,0,0,6,1,"Possession of Cocaine"
3445,0,1,0,28,0,0,1,0,"Battery"
586,0,2,0,53,0,0,2,1,"Driving with a Suspended License"
3601,1,2,1,28,0,0,10,0,"Other"
9419,1,2,0,45,0,0,0,1,"Possession of Cocaine"
6708,0,2,0,31,0,0,2,1,"Grand Theft"
4938,0,2,0,25,0,0,1,1,"Burglary"
7477,0,2,0,23,0,0,1,1,"Grand Theft"
6583,0,2,0,31,0,0,0,1,"Grand Theft"
3774,0,1,0,61,0,0,0,0,"Battery"
8035,1,2,0,31,0,1,5,0,"Battery"
8773,1,2,0,40,2,0,23,0,"Possession of Cannabis/Marijuana"
864,0,3,0,24,0,0,8,1,"Possession of Cannabis/Marijuana"
10636,0,1,0,21,0,0,0,0,"Battery"
5265,1,2,0,24,0,0,3,1,"Other"
5931,0,1,1,28,0,0,1,1,"arrest case no charge"
6108,1,2,0,29,0,0,0,1,"Driving with a Revoked License"
6748,0,6,0,23,0,0,0,0,"Battery"
7977,0,2,0,21,0,0,0,0,"Battery"
10526,0,1,0,42,0,0,5,1,"arrest case no charge"
3930,0,1,0,45,0,0,2,0,"arrest case no charge"
10509,0,2,0,25,0,1,3,1,"Possession of Cannabis/Marijuana"
409,0,2,0,35,0,0,2,1,"arrest case no charge"
9676,0,2,0,37,0,0,2,1,"arrest case no charge"
861,1,1,0,25,0,0,2,1,"arrest case no charge"
7672,0,6,0,47,0,0,0,0,"Battery"
6448,1,1,0,29,0,0,4,0,"Other"
4123,0,1,0,51,0,0,1,1,"arrest case no charge"
4100,1,1,0,24,0,0,3,0,"Other"
1931,0,1,0,44,0,0,0,0,"Possession of Cannabis/Marijuana"
1470,1,2,0,54,0,0,4,0,"Battery"
3997,1,2,0,34,0,0,0,1,"arrest case no charge"
9621,0,1,0,53,0,0,0,1,"Assault with a Deadly Weapon"
1259,1,1,0,26,0,0,5,1,"Possession of Cocaine"
7396,0,3,0,58,0,0,1,0,"Battery"
1566,0,2,0,56,0,0,8,1,"arrest case no charge"
7098,1,2,0,20,0,0,3,1,"Burglary"
603,0,2,0,29,1,0,2,1,"Assault"
2787,1,2,1,39,0,0,0,1,"Grand Theft"
8858,0,2,0,22,0,1,2,1,"Driving with a Revoked License"
2602,0,2,0,47,0,0,6,1,"Other"
1601,1,1,0,32,0,0,2,0,"Battery"
281,0,2,0,66,0,0,3,1,"Battery"
10733,1,2,0,28,0,0,2,1,"arrest case no charge"
6373,1,2,0,29,0,0,7,0,"Theft"
2638,0,1,0,23,0,0,0,0,"Battery"
7447,0,2,1,24,0,0,0,0,"Other"
5218,0,1,0,46,0,0,2,1,"Other"
2085,1,1,0,33,0,0,0,1,"Possession of a Controlled Substance"
3363,1,3,0,41,0,0,0,1,"Other"
9593,0,1,1,46,0,0,0,1,"Other"
2897,1,1,0,28,0,0,1,1,"Possession of Cocaine"
1380,1,2,0,46,0,0,2,1,"Grand Theft"
4870,0,1,0,24,0,0,1,0,"Other"
5261,1,1,0,44,0,0,0,0,"Battery"
8105,1,2,0,21,0,2,3,1,"Other"
5152,1,2,0,26,0,0,1,1,"arrest case no charge"
4864,0,2,1,30,0,1,4,1,"Possession of Cocaine"
5429,1,2,0,36,3,0,19,0,"arrest case no charge"
10226,1,2,0,29,0,0,9,1,"Other"
7745,0,1,0,34,0,0,1,1,"Grand Theft"
2914,0,2,0,29,0,0,1,1,"Other"
1015,0,2,0,37,0,0,11,1,"Assault"
10989,0,2,0,30,0,0,2,0,"Battery"
1129,0,6,0,36,0,0,0,1,"Other"
4509,1,2,0,21,0,0,0,1,"Burglary"
8627,0,2,0,31,0,0,0,0,"Battery"
1532,0,3,0,59,0,0,1,0,"Driving with a Revoked License"
5611,1,6,0,29,0,0,4,0,"Battery"
3788,0,1,0,39,0,0,0,1,"Possession of Cocaine"
3236,1,2,0,29,0,0,12,1,"Possession of Cocaine"
1481,0,2,0,29,0,0,0,1,"Other"
1243,0,1,0,43,0,0,0,0,"Battery"
8409,1,3,0,23,0,0,3,1,"Possession of Cocaine"
627,0,2,0,53,0,0,11,1,"arrest case no charge"
3280,1,2,1,27,0,0,3,1,"Other"
9534,1,2,0,49,0,0,29,1,"Driving with a Suspended License"
4634,1,1,0,27,0,0,0,0,"Driving Under the Influence"
5182,0,1,0,52,0,0,1,1,"arrest case no charge"
10141,1,2,0,29,0,0,6,1,"arrest case no charge"
2762,1,2,0,21,0,0,3,1,"arrest case no charge"
10239,0,2,0,36,0,0,0,1,"Battery"
5896,0,1,0,38,0,0,8,1,"Driving with a Revoked License"
379,0,3,1,31,0,0,0,0,"Battery"
1411,0,3,1,69,0,0,0,0,"Driving Under the Influence"
4481,0,2,0,47,0,0,15,1,"Possession of Cocaine"
4136,0,2,0,26,0,0,0,1,"Other"
2604,1,2,0,34,0,0,7,1,"Possession of Cannabis/Marijuana"
10750,0,1,1,52,0,0,0,0,"Battery"
1895,1,2,0,29,1,1,4,1,"Burglary"
9589,0,2,0,50,0,0,2,0,"Other"
678,0,2,1,50,0,0,3,1,"Assault with a Deadly Weapon"
10907,0,1,1,30,0,0,3,1,"Driving with a Revoked License"
6405,0,1,0,83,0,0,4,1,"arrest case no charge"
557,1,2,0,21,0,0,4,1,"arrest case no charge"
7323,1,2,0,41,0,0,19,1,"Other"
4479,0,2,0,33,0,0,2,0,"Battery"
2407,1,3,0,21,0,0,0,1,"Other"
267,0,3,0,58,0,0,0,1,"Other"
5454,1,1,1,25,0,0,0,1,"Possession of a Controlled Substance"
2091,0,2,0,62,0,0,15,1,"arrest case no charge"
6587,1,2,0,21,0,1,1,1,"Burglary"
2892,0,2,0,58,0,0,1,1,"arrest case no charge"
2316,0,1,0,53,0,0,0,0,"Battery"
3225,1,2,0,20,0,0,0,1,"arrest case no charge"
6367,1,2,0,30,0,0,6,0,"Other"
10689,0,3,0,32,0,0,1,1,"Grand Theft"
10554,1,2,0,22,0,0,0,1,"Other"
3888,0,2,1,50,0,0,5,1,"arrest case no charge"
4767,0,1,0,39,0,0,3,1,"Possession of Cocaine"
1051,1,2,0,33,0,0,3,0,"Driving with a Suspended License"
10338,1,1,1,34,0,0,0,1,"Possession of Cocaine"
2155,0,1,0,57,0,0,15,1,"arrest case no charge"
2049,1,2,1,29,0,0,1,1,"Other"
8534,1,1,1,44,0,0,10,1,"Other"
4926,0,2,0,52,0,0,19,1,"arrest case no charge"
3540,0,1,0,23,0,0,0,1,"Other"
248,0,2,0,22,0,0,1,1,"arrest case no charge"
7279,1,2,0,28,0,0,1,0,"Battery"
2501,0,2,0,22,0,0,0,1,"Forgery"
2654,0,2,0,27,0,0,3,0,"Other"
10988,0,3,0,44,0,0,0,1,"Forgery"
6983,0,2,0,52,0,0,4,0,"Battery"
4329,0,2,0,30,0,0,4,0,"Driving with a Suspended License"
7074,1,1,1,23,0,0,4,0,"Battery"
6689,0,1,0,45,0,0,1,0,"Driving Under the Influence"
2499,1,1,0,55,0,0,3,1,"Possession of Cocaine"
6208,0,2,0,25,0,0,1,1,"Possession of Cocaine"
8282,1,3,0,21,1,0,1,1,"Battery"
5984,0,2,0,34,0,0,4,0,"Battery"
3370,1,3,1,29,0,0,1,1,"Possession of a Controlled Substance"
7593,1,3,0,41,0,0,1,1,"Possession of Cocaine"
9160,0,2,0,25,0,0,5,0,"arrest case no charge"
1622,0,2,0,53,0,0,2,1,"Driving with a Suspended License"
10964,0,2,0,36,0,0,9,1,"Driving with a Revoked License"
4932,1,2,0,47,0,0,3,1,"Possession of a Controlled Substance"
4159,1,1,0,41,0,0,1,1,"Burglary"
889,0,1,0,23,0,0,1,0,"arrest case no charge"
1822,1,1,0,31,0,0,2,1,"Possession of Cocaine"
238,1,2,1,32,0,0,4,1,"arrest case no charge"
5574,1,2,0,27,0,0,2,1,"arrest case no charge"
9174,1,1,1,20,0,0,0,1,"Other"
5184,0,2,0,38,0,0,0,1,"Other"
3993,0,3,0,41,0,0,2,1,"arrest case no charge"
6473,1,2,0,34,0,0,7,1,"Possession of Cocaine"
4337,0,1,0,41,0,0,0,1,"Battery"
3830,0,2,1,26,0,0,0,0,"Battery"
5453,1,2,1,24,0,0,4,1,"Possession of Cocaine"
3668,0,2,0,35,0,0,4,0,"Possession of a Controlled Substance"
10706,0,2,0,42,0,0,0,0,"Possession of Cannabis/Marijuana"
3972,0,1,0,31,0,0,6,0,"Driving Under the Influence"
3646,1,1,0,31,0,0,11,1,"Other"
4904,0,6,0,45,0,0,0,0,"Battery"
3704,0,3,1,38,0,0,0,1,"Possession of Cannabis/Marijuana"
8879,0,2,0,21,0,0,0,1,"Other"
1577,0,2,0,59,0,0,2,0,"Driving Under the Influence"
311,1,1,0,43,0,0,11,1,"arrest case no charge"
4879,1,2,0,29,0,0,2,1,"Other"
7117,0,1,0,55,0,0,0,1,"Driving with a Revoked License"
7162,1,2,0,47,0,0,3,1,"arrest case no charge"
5811,1,2,0,22,0,0,1,1,"Grand Theft"
8411,0,2,0,25,0,0,7,1,"arrest case no charge"
3331,1,2,0,26,0,0,3,1,"Possession of Cannabis/Marijuana"
2556,0,2,0,23,0,0,0,1,"Other"
385,1,2,0,20,0,0,1,1,"Other"
8961,1,5,0,20,0,1,1,1,"arrest case no charge"
10608,1,1,0,25,0,0,0,0,"Battery"
10324,1,2,1,24,0,0,1,0,"Battery"
5084,0,2,1,27,0,0,0,0,"Battery"
1880,1,6,0,20,0,8,8,1,"Driving with a Revoked License"
8161,0,2,1,20,0,0,0,1,"Grand Theft"
6485,0,2,0,56,0,0,0,1,"Other"
4391,0,2,0,28,0,0,3,0,"Other"
2372,0,2,0,46,0,0,0,1,"Driving with a Revoked License"
8250,1,2,0,20,4,2,6,1,"arrest case no charge"
7661,1,1,1,47,0,0,28,1,"Other"
8237,0,3,0,51,0,0,1,1,"Other"
10980,0,2,0,28,0,0,1,1,"arrest case no charge"
354,0,2,0,22,0,0,0,1,"Possession of Cannabis/Marijuana"
3529,0,3,0,31,0,0,0,1,"Other"
6616,1,1,0,28,0,0,1,0,"Driving with a Suspended License"
2754,0,1,1,31,0,0,0,0,"Battery"
1776,1,2,0,21,0,0,0,1,"Burglary"
2234,0,3,0,57,0,0,3,1,"Driving with a Revoked License"
4761,1,3,0,30,0,0,2,0,"Driving with a Suspended License"
2672,1,2,0,30,1,0,5,1,"Assault with a Deadly Weapon"
923,0,2,0,43,0,0,1,0,"Battery"
1530,0,3,0,69,0,0,0,0,"Battery"
6359,1,2,0,54,0,0,3,1,"arrest case no charge"
